Zip File,SHA256 Hash
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_38.zip,aafacb725dc75b19b1b57f5300354ef22d59db2d20d61484bffd8c5636629f6e
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_39.zip,3e0bcb50ef8d258f14abfff13bb190a343540797b5304791408afb5b503b150c
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_40.zip,a319d6b10eb261da94486c99b26d9babd1306f6c974429a62b060d154cbb139c
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_41.zip,db4efbb56f7f08820b78a6a203775c40015ce86e68da6b0370c91ca11719dda3
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_42.zip,6f84a2329f7d0e52435da77d5b52c85096f1554e444e25a840cae7de9c452985
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_43.zip,32bf277d939c4b32dd61706f508516e0077ecd72445f46989f4a1251550fdfea
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_44.zip,f919353d9b7047e92b303cd4891946c3208297e652d428b19921e782901c64eb
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_45.zip,c92a9ca3986e0e250957cce71f591180dcbe7c82f70fb99700e8d30c250bf7b1
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_46.zip,e50ac28625dcfd410c19618cffd2642f14cf108530ed259ffcf9322e62a41dc8
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_47.zip,1dddd41c8db4c46df33f37d87ddb129967da423598a55a78b707bf451700ec3b
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_48.zip,b1c382e09b9d92e2c62b2813ad49d213dafff7c4fdf23fa51e48749683783df4
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_49.zip,899e2a24f8ada65f222f3e4929e44f49ad33dd898e72010d5ce04bc4d9eb58fa
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_50.zip,1839e981e208997a16196f621771a271dc78767f3cfa56280a32bacf61080a44
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_51.zip,cd0df219a89d24d3517bc5f22a2766f94326005e46b4bc1de35b47dda72c948f
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_52.zip,9e468046736db61b30888b74c11eff5b6c5c00973982f40be5d426e49cd17bee
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_53.zip,984126e6e69122bd0832c158bc5278560d8b9366721f7964bbfc978c6004c55e
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_54.zip,75239456fe0ecbeefdaa0ddba7a4fa28fa6808cbc4bf83ae36f88dc6a93686c6
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_55.zip,b423f699f20d4d0d63dbe3e3c9e5181e6c6c8d9bfa4e83a505fec4765550fb04
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_56.zip,a4d2365be3ca3fbf1bb24fb99c28b83c7f2187fec91dce1ef0e13653b21099fc
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_57.zip,590b1d21ecb8fde49f2cb46b56d0dad94591720c4bbcb1f995763b1c4d407509
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_58.zip,7ca174b2e8b2342423803428f35d94d8d117fdaf786dc6c9a1e8f5c00cc8b4f1
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_59.zip,956b1fbeb9404f97376e97076061a4a17887fce565b1b3f7db319bdfd5d01255
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_60.zip,089408d1286f7998f4632e1fe61f9b7fac064a421a688221b1fc086464dffc8f
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_61.zip,7fdc361e08e60cafd3b23527a45e33418f75a8bf5513798b6da98519255e36ff
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_62.zip,45ec222654c83abd44b8852316c21e86434f614adb0018952d4b1ee95c8c62eb
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_63.zip,04512b35e03488c0c4bc3af082eb1de38acd50af3ec45825a50e72b080d7ed72
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_64.zip,e3bbc5ebfd66a56fd6573206cc3daa923e282a32b6094b3211e48eec1a08ddb8
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_65.zip,9c8537ee3122e9e1dce232bfb19040fa0fea17539b2858f891d0a243bb34633a
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_66.zip,c49e5d66b356c1be9d5dc2216c0c4a4546521d6e633f09f0db8af8dadff48486
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_67.zip,a3dd158197f3a56750a0fcd628dd6141567f650f7e16975661630def7ba86599
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_68.zip,c2c36435fad18ff64ac51eca017094ff26d8d15337bd8ced826d0b08cfc54316
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_69.zip,45bd634f2e27b1efb1d80e2b2982bb88936d27f228988a8ca6b8179e590e460a
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_70.zip,76e8a069ea92d644c5fbf2f11cced5294043781145aed3b0feca34c02f21fefc
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_71.zip,f4be6195276255de7c048b4d4b0be2e9a90b61d4fd9a702be2427a74f39a1879
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_72.zip,51e9b8f81e441f117a5e908cadacdc4e4cc203d2ac7f39ef79e250a9f940bd98
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_73.zip,67d6867aa617c3aa474b31c756e2ddab9af0512906e0988b071e3e2cf11ac567
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_74.zip,9a09180302a160656a3e0a2e1caca281551a3e6baa584b7f796a141275d31853
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_75.zip,8ae7f2f4001bbabff4f34a0e681e113b00e1b46fff1c59c81c3d82c7e9fe1956
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_76.zip,099496645136091d6671d058de9e0b3ee05bea0946cb0e60080c312bd8e8d1ff
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_77.zip,282b3939ff8e9ab2187abc1bc8f48e6192ecc4b6a5f20bf507db601e3fdca9a9
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_78.zip,8aa71958b34436e49fbd996b1c052beaa4cfb52fb49c6b3c350a55c8e6daf2fb
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_79.zip,77b475513541dd1ff06c00b775493150bfdd9db67842e100931d5479790f9158
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_80.zip,db32916864437ff14142f9004d5e78a4c51d1d4de4d3d1027087f89f6a893d63
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_81.zip,dcbb1a458c3dceecec1cc8c702ceb85ea4230744f2f4fb9403a567ddcc654851
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_82.zip,e4d88237ff20279731df721f2a7579e67aeb72bc7a1bc64229494050dd901d9a
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_83.zip,a4d5ad286ad686a5607fe3e548453d9bd85d233097f845677a34c0c3b86d3e12
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_84.zip,fd2af10695a77ec7bdee52b079bb06587d48e5642b8aa049e37458576ee1cb34
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_85.zip,bb6452ef3c5918a220915ab46599bcbc402e64e9b212c4e9b5e1fa90b0bf9e0f
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_86.zip,050bbbbe63d41b0827646ded38128c6e8fd387f0e64d15ea5d3ccd10f9294051
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_87.zip,ce7f9e796f95dfc04e42ef72e4f0c243ae75f1f5fd6d8aca036d7deb87b8ad0a
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_88.zip,caf0d92f463abf72f4d4f6dbc41dbcdb931b301c1f58a3a74bbef618164550dd
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_89.zip,bc4088eab0a3358e5af4c004ff2d751055993612ccd7199853375b0058fec7e6
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_90.zip,a0a72b886bb77d1d4afa088b07870c846fba0c7425c2c20e61cc13dbb6caf9a6
https://raw.githubusercontent.com/upowai/DATASETS/main/0/saved/chunk_91.zip,f6367b0c480414a9c71bda5b9b0da54a657b8c136eb33e689273990fe2b1924d
